city,state,zip,time,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,shortwave_radiation,diffuse_radiation,cloud_cover
Houston,TX,77002,2026-02-15 00:00:00-06:00,14.65,96.82,0.0,11.126562,21.720413,260.69012,260.4597,23.4,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 01:00:00-06:00,14.0,96.489555,0.0,10.041354,20.671806,255.4655,253.30067,21.24,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 02:00:00-06:00,13.6,96.47879,0.0,10.215693,21.010712,255.71887,263.6057,19.8,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 03:00:00-06:00,13.35,96.15681,0.0,12.74954,25.131119,239.4525,245.45418,23.759998,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 04:00:00-06:00,13.35,94.59427,0.0,15.7908325,30.58994,245.77226,249.3255,30.599998,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 05:00:00-06:00,13.45,92.75423,0.0,14.224556,28.080576,268.5498,270.36725,31.319998,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 06:00:00-06:00,13.8,92.167175,0.0,15.5395355,29.591255,288.22516,293.29013,31.319998,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 07:00:00-06:00,13.55,93.98466,0.0,16.824945,31.417604,296.01672,298.76755,33.839996,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 08:00:00-06:00,14.2,92.49233,0.0,17.504478,31.052479,300.25635,303.41373,36.0,59.0,25.0,100.0
Houston,TX,77002,2026-02-15 09:00:00-06:00,15.25,90.47254,0.0,21.396542,32.090523,312.9546,313.1817,44.28,113.0,103.0,100.0
Houston,TX,77002,2026-02-15 10:00:00-06:00,16.95,79.34693,0.0,20.3774,32.723385,327.99466,328.4958,44.28,188.0,157.0,73.0
Houston,TX,77002,2026-02-15 11:00:00-06:00,18.55,69.891884,0.0,22.315643,33.640743,340.68805,341.2741,54.0,508.0,238.0,48.0
Houston,TX,77002,2026-02-15 12:00:00-06:00,19.0,67.510895,0.0,20.378988,30.396025,340.9248,341.35037,51.48,668.0,175.0,44.0
Houston,TX,77002,2026-02-15 13:00:00-06:00,20.0,61.8019,0.0,19.64228,29.153887,333.90463,335.17548,48.6,699.0,186.0,41.0
Houston,TX,77002,2026-02-15 14:00:00-06:00,20.35,60.08314,0.0,17.725203,26.410975,325.34158,326.95978,45.36,692.0,188.0,33.0
Houston,TX,77002,2026-02-15 15:00:00-06:00,20.2,60.841957,0.0,16.179987,24.174341,327.72437,328.08508,41.760002,602.0,149.0,16.0
Houston,TX,77002,2026-02-15 16:00:00-06:00,19.95,59.59451,0.0,14.978984,22.381609,327.26477,328.48312,37.8,482.0,99.0,31.0
Houston,TX,77002,2026-02-15 17:00:00-06:00,19.25,62.037285,0.0,13.217443,21.663656,330.64233,331.73157,37.44,282.0,88.0,1.0
Houston,TX,77002,2026-02-15 18:00:00-06:00,17.9,70.45628,0.0,8.297589,16.712881,335.6589,337.85477,28.44,93.0,35.0,0.0
Houston,TX,77002,2026-02-15 19:00:00-06:00,16.3,78.99505,0.0,4.7827187,14.019216,340.20102,344.3577,16.56,1.0,1.0,1.0
Houston,TX,77002,2026-02-15 20:00:00-06:00,16.05,78.44197,0.0,5.7515564,15.256526,339.8636,340.70987,10.799999,0.0,0.0,16.0
Houston,TX,77002,2026-02-15 21:00:00-06:00,15.35,80.697495,0.0,8.311245,19.35314,4.969664,9.637469,16.199999,0.0,0.0,5.0
Houston,TX,77002,2026-02-15 22:00:00-06:00,14.45,81.92087,0.0,7.247096,17.950432,14.381432,21.161337,16.56,0.0,0.0,0.0
Houston,TX,77002,2026-02-15 23:00:00-06:00,13.7,84.02894,0.0,7.16617,17.477621,25.277687,32.38066,14.04,0.0,0.0,0.0
Houston,TX,77002,2026-02-16 00:00:00-06:00,12.5,88.49352,0.0,6.623413,15.299999,42.797382,53.13002,13.679999,0.0,0.0,0.0
Houston,TX,77002,2026-02-16 01:00:00-06:00,11.65,91.733025,0.0,5.0975285,13.337016,42.13753,58.240574,12.599999,0.0,0.0,0.0
Houston,TX,77002,2026-02-16 02:00:00-06:00,10.9,93.862175,0.0,4.1046314,11.866355,52.124958,67.71436,9.72,0.0,0.0,14.0
Houston,TX,77002,2026-02-16 03:00:00-06:00,10.65,94.48166,0.0,4.080882,11.368535,48.57643,66.682274,7.5599995,0.0,0.0,100.0
Houston,TX,77002,2026-02-16 04:00:00-06:00,10.35,95.74548,0.0,3.8521678,11.298495,37.405437,59.349415,8.28,0.0,0.0,73.0
Houston,TX,77002,2026-02-16 05:00:00-06:00,9.85,97.02566,0.0,2.657668,6.9153743,331.69934,38.65983,6.8399997,0.0,0.0,88.0
Houston,TX,77002,2026-02-16 06:00:00-06:00,9.55,97.34603,0.0,5.402999,8.766573,330.01843,19.179106,8.64,0.0,0.0,5.0
Houston,TX,77002,2026-02-16 07:00:00-06:00,9.1,97.008194,0.0,6.050785,10.018743,337.249,17.783985,11.159999,0.0,0.0,1.0
Houston,TX,77002,2026-02-16 08:00:00-06:00,10.15,95.41786,0.0,6.130579,10.805998,356.6336,29.981556,12.599999,63.0,26.0,0.0
Houston,TX,77002,2026-02-16 09:00:00-06:00,12.95,87.65477,0.0,3.219938,9.807935,26.564985,47.231197,12.599999,259.0,69.0,0.0
Houston,TX,77002,2026-02-16 10:00:00-06:00,15.5,79.40042,0.0,2.968636,4.802999,75.96373,77.00539,13.32,464.0,88.0,0.0
Houston,TX,77002,2026-02-16 11:00:00-06:00,17.25,73.88768,0.0,4.5,6.299999,126.86999,126.86999,16.56,631.0,98.0,2.0
Houston,TX,77002,2026-02-16 12:00:00-06:00,19.1,66.87208,0.0,6.151683,8.139901,159.44388,161.96562,21.599998,713.0,154.0,73.0
Houston,TX,77002,2026-02-16 13:00:00-06:00,19.75,65.49497,0.0,6.299999,8.43699,143.13002,146.3099,20.16,676.0,286.0,2.0
Houston,TX,77002,2026-02-16 14:00:00-06:00,20.45,64.586044,0.0,6.3690495,8.942214,137.29063,139.89915,20.519999,726.0,155.0,6.0
Houston,TX,77002,2026-02-16 15:00:00-06:00,20.95,64.27633,0.0,7.2649574,10.120099,138.01286,141.49933,20.880001,657.0,101.0,2.0
Houston,TX,77002,2026-02-16 16:00:00-06:00,20.4,67.140785,0.0,10.261579,14.428097,127.875046,130.44615,25.56,499.0,89.0,16.0
Houston,TX,77002,2026-02-16 17:00:00-06:00,18.7,73.897415,0.0,11.466438,16.940096,132.45515,132.84703,27.359999,298.0,75.0,19.0
Houston,TX,77002,2026-02-16 18:00:00-06:00,17.25,79.3895,0.0,10.601679,19.200188,139.82083,141.08852,27.0,93.0,38.0,0.0
Houston,TX,77002,2026-02-16 19:00:00-06:00,15.85,86.216095,0.0,9.085988,19.139341,146.3099,148.85149,21.96,1.0,1.0,1.0
Houston,TX,77002,2026-02-16 20:00:00-06:00,15.05,89.28764,0.0,9.085988,18.921415,146.3099,152.21617,18.359999,0.0,0.0,0.0
Houston,TX,77002,2026-02-16 21:00:00-06:00,14.4,91.60225,0.0,9.2660675,19.561287,150.9455,153.19923,18.359999,0.0,0.0,0.0
Houston,TX,77002,2026-02-16 22:00:00-06:00,14.0,93.69853,0.0,10.548061,22.166325,143.32556,145.92276,20.880001,0.0,0.0,0.0
Houston,TX,77002,2026-02-16 23:00:00-06:00,13.85,94.92431,0.0,10.742848,23.183693,148.70702,148.65485,22.68,0.0,0.0,0.0
Houston,TX,77002,2026-02-17 00:00:00-06:00,13.5,96.47609,0.0,9.165871,19.930477,160.49747,159.92839,21.24,0.0,0.0,38.0
Houston,TX,77002,2026-02-17 01:00:00-06:00,13.25,96.46933,0.0,7.4346757,18.0036,173.04713,168.46541,17.28,0.0,0.0,72.0
Houston,TX,77002,2026-02-17 02:00:00-06:00,12.7,96.772064,0.0,6.330782,17.518356,165.17348,170.53775,13.679999,0.0,0.0,0.0
Houston,TX,77002,2026-02-17 03:00:00-06:00,12.7,97.41021,0.0,7.0015144,18.644558,162.03076,164.89037,15.119999,0.0,0.0,1.0
Houston,TX,77002,2026-02-17 04:00:00-06:00,11.85,97.07151,0.0,5.297018,16.189995,170.21767,171.6898,12.959999,0.0,0.0,7.0
Houston,TX,77002,2026-02-17 05:00:00-06:00,12.55,97.0873,0.0,7.10031,18.720001,149.53453,157.3801,13.679999,0.0,0.0,1.0
Houston,TX,77002,2026-02-17 06:00:00-06:00,13.2,95.83773,0.0,9.085988,20.454369,146.3099,155.0136,12.599999,0.0,0.0,0.0
Houston,TX,77002,2026-02-17 07:00:00-06:00,13.1,96.46526,0.0,8.863972,20.991426,150.83249,157.8336,15.84,0.0,0.0,5.0
Houston,TX,77002,2026-02-17 08:00:00-06:00,14.4,95.25465,0.0,8.827344,18.511143,159.71736,166.50426,15.4800005,65.0,26.0,15.0
Houston,TX,77002,2026-02-17 09:00:00-06:00,17.05,91.1802,0.0,5.983477,17.571909,164.2913,173.53027,16.199999,262.0,68.0,84.0
Houston,TX,77002,2026-02-17 10:00:00-06:00,19.35,84.38893,0.0,6.452441,10.706595,157.01126,163.39294,18.359999,461.0,92.0,88.0
Houston,TX,77002,2026-02-17 11:00:00-06:00,21.65,75.34772,0.0,9.854075,14.205182,170.53775,171.25392,23.039999,623.0,103.0,100.0
Houston,TX,77002,2026-02-17 12:00:00-06:00,22.95,62.271023,0.0,15.477906,22.637817,188.69542,189.61205,37.8,646.0,162.0,99.0
Houston,TX,77002,2026-02-17 13:00:00-06:00,24.15,56.638165,0.0,15.182015,22.277134,190.24403,192.12708,36.36,707.0,212.0,98.0
Houston,TX,77002,2026-02-17 14:00:00-06:00,24.6,54.954742,0.0,15.865546,23.842358,183.25188,184.76355,37.079998,563.0,308.0,100.0
Houston,TX,77002,2026-02-17 15:00:00-06:00,24.85,54.140034,0.0,17.505404,26.868881,175.87248,176.54346,39.96,571.0,214.0,98.0
Houston,TX,77002,2026-02-17 16:00:00-06:00,24.0,59.204403,0.0,18.687086,29.538649,172.80663,173.35146,43.199997,445.0,117.0,45.0
Houston,TX,77002,2026-02-17 17:00:00-06:00,23.05,64.113594,0.0,16.813387,28.859003,164.47583,166.65715,41.760002,289.0,77.0,13.0
Houston,TX,77002,2026-02-17 18:00:00-06:00,21.1,77.193146,0.0,15.717823,27.514105,156.3706,159.31226,37.079998,91.0,38.0,13.0
Houston,TX,77002,2026-02-17 19:00:00-06:00,19.75,86.59531,0.0,13.926464,25.408068,153.10384,157.06787,33.12,1.0,1.0,87.0
Houston,TX,77002,2026-02-17 20:00:00-06:00,19.0,89.87547,0.0,13.8049555,25.959969,157.78235,160.55988,29.16,0.0,0.0,95.0
Houston,TX,77002,2026-02-17 21:00:00-06:00,18.7,88.44029,0.0,14.587776,27.634542,164.24876,166.05424,30.599998,0.0,0.0,91.0
Houston,TX,77002,2026-02-17 22:00:00-06:00,18.4,89.2625,0.0,14.297258,27.549997,169.11452,170.59929,30.599998,0.0,0.0,17.0
Houston,TX,77002,2026-02-17 23:00:00-06:00,18.35,90.11325,0.0,14.713831,28.067305,172.2665,173.74106,30.239998,0.0,0.0,3.0
Houston,TX,77002,2026-02-18 00:00:00-06:00,18.65,91.57225,0.0,14.761098,28.445126,179.30132,178.91226,31.319998,0.0,0.0,6.0
Houston,TX,77002,2026-02-18 01:00:00-06:00,18.5,92.14415,0.0,11.989945,24.031178,187.76508,188.61557,30.599998,0.0,0.0,20.0
Houston,TX,77002,2026-02-18 02:00:00-06:00,18.25,92.71512,0.0,11.304229,23.370903,189.16228,192.00227,24.119999,0.0,0.0,84.0
Houston,TX,77002,2026-02-18 03:00:00-06:00,17.95,93.28897,0.0,11.230904,23.05476,186.4415,190.3448,22.68,0.0,0.0,99.0
Houston,TX,77002,2026-02-18 04:00:00-06:00,17.65,94.46652,0.0,9.9408245,21.605999,185.19434,190.56096,21.96,0.0,0.0,72.0
Houston,TX,77002,2026-02-18 05:00:00-06:00,16.85,96.564865,0.0,5.068846,16.720633,196.50444,194.33546,18.72,0.0,0.0,99.0
Houston,TX,77002,2026-02-18 06:00:00-06:00,17.6,95.9744,0.0,2.7943513,9.220499,284.93146,231.34016,7.92,0.0,0.0,100.0
Houston,TX,77002,2026-02-18 07:00:00-06:00,17.8,95.67723,0.0,2.3051248,9.044888,231.34016,222.58046,4.68,0.0,0.0,100.0
Houston,TX,77002,2026-02-18 08:00:00-06:00,18.25,94.790085,0.1,4.32,9.096681,180.0,207.07199,7.2,15.0,15.0,100.0
Houston,TX,77002,2026-02-18 09:00:00-06:00,19.15,93.64202,0.0,7.5599995,15.639297,180.0,191.95656,15.119999,69.0,66.0,100.0
Houston,TX,77002,2026-02-18 10:00:00-06:00,20.95,87.252785,0.1,11.442394,16.854767,199.29015,199.9832,25.919998,194.0,155.0,100.0
Houston,TX,77002,2026-02-18 11:00:00-06:00,23.1,73.94172,0.2,14.848635,21.702505,210.60632,210.39319,33.839996,448.0,239.0,100.0
Houston,TX,77002,2026-02-18 12:00:00-06:00,23.9,70.90317,0.1,14.731437,21.976223,206.87807,206.77486,35.64,537.0,246.0,100.0
Houston,TX,77002,2026-02-18 13:00:00-06:00,24.8,66.76105,0.0,14.48972,21.655428,206.56499,207.20393,34.2,491.0,329.0,100.0
Houston,TX,77002,2026-02-18 14:00:00-06:00,25.7,61.12769,0.0,14.810401,22.127556,200.63763,201.97456,34.56,569.0,285.0,100.0
Houston,TX,77002,2026-02-18 15:00:00-06:00,25.7,58.482304,0.0,16.055353,23.224882,199.65392,198.99675,39.96,488.0,262.0,100.0
Houston,TX,77002,2026-02-18 16:00:00-06:00,25.25,59.309845,0.0,16.507088,24.533543,198.43504,198.83385,41.760002,417.0,175.0,100.0
Houston,TX,77002,2026-02-18 17:00:00-06:00,23.95,67.22069,0.0,14.178928,24.393152,188.02715,191.06114,38.88,205.0,118.0,97.0
Houston,TX,77002,2026-02-18 18:00:00-06:00,22.6,74.79271,0.0,11.788281,21.816412,187.0164,190.93904,30.960001,72.0,46.0,100.0
Houston,TX,77002,2026-02-18 19:00:00-06:00,21.65,79.74912,0.0,10.658068,21.010712,184.84392,189.86574,24.48,1.0,1.0,100.0
Houston,TX,77002,2026-02-18 20:00:00-06:00,21.25,84.59544,0.0,12.324414,22.714973,173.29025,176.82024,25.56,0.0,0.0,99.0
Houston,TX,77002,2026-02-18 21:00:00-06:00,20.6,89.992004,0.0,11.53265,22.007162,182.68372,183.75165,26.28,0.0,0.0,100.0
Houston,TX,77002,2026-02-18 22:00:00-06:00,20.15,92.81635,0.0,11.722133,22.505037,183.52138,187.35228,24.119999,0.0,0.0,40.0
Houston,TX,77002,2026-02-18 23:00:00-06:00,19.8,93.9656,0.0,13.519186,25.764534,183.05283,187.22423,27.359999,0.0,0.0,84.0
Houston,TX,77002,2026-02-19 00:00:00-06:00,20.65,96.36302,0.0,13.698934,25.47175,183.01273,184.86443,29.519999,0.0,0.0,100.0
Houston,TX,77002,2026-02-19 01:00:00-06:00,20.95,96.074,0.0,14.041154,25.611286,180.7345,183.6265,29.519999,0.0,0.0,100.0
Houston,TX,77002,2026-02-19 02:00:00-06:00,21.05,95.48553,0.0,14.589996,26.383972,182.12105,185.08817,30.960001,0.0,0.0,100.0
Houston,TX,77002,2026-02-19 03:00:00-06:00,21.0,94.60242,0.0,14.589996,26.563267,182.12105,185.05374,30.599998,0.0,0.0,100.0
Houston,TX,77002,2026-02-19 04:00:00-06:00,20.8,94.00994,0.0,14.584443,26.936325,192.8356,194.31487,30.960001,0.0,0.0,99.0
Houston,TX,77002,2026-02-19 05:00:00-06:00,20.55,94.58444,0.0,13.723745,25.729298,196.7713,197.92801,30.599998,0.0,0.0,100.0
Houston,TX,77002,2026-02-19 06:00:00-06:00,20.9,95.48051,0.0,13.971757,25.729298,194.93147,197.92801,28.44,0.0,0.0,100.0
Houston,TX,77002,2026-02-19 07:00:00-06:00,21.1,94.31437,0.0,13.009903,23.688984,194.4208,196.78273,28.44,0.0,0.0,100.0
Houston,TX,77002,2026-02-19 08:00:00-06:00,21.4,93.16924,0.0,10.706595,19.41081,196.60706,198.9391,26.64,38.0,29.0,100.0
Houston,TX,77002,2026-02-19 09:00:00-06:00,22.35,87.64914,0.1,13.040997,20.690605,206.21132,207.45665,27.0,204.0,127.0,77.0
Houston,TX,77002,2026-02-19 10:00:00-06:00,24.1,76.450165,0.0,15.717823,22.81744,209.50063,209.80086,35.28,402.0,124.0,50.0
Houston,TX,77002,2026-02-19 11:00:00-06:00,25.2,69.82724,0.1,14.366211,21.170479,217.87505,217.74687,36.0,520.0,189.0,46.0
Houston,TX,77002,2026-02-19 12:00:00-06:00,25.7,63.47825,0.0,12.5807,18.183563,213.91747,215.73557,33.48,620.0,177.0,54.0
Houston,TX,77002,2026-02-19 13:00:00-06:00,26.65,58.15537,0.0,12.483748,18.13003,208.41257,209.10976,29.88,640.0,218.0,76.0
Houston,TX,77002,2026-02-19 14:00:00-06:00,26.95,55.890545,0.0,12.936228,19.175703,211.92084,212.34741,31.319998,566.0,232.0,82.0
Houston,TX,77002,2026-02-19 15:00:00-06:00,26.75,56.55178,0.0,11.792404,17.688606,211.26367,211.26367,30.960001,402.0,229.0,100.0
Houston,TX,77002,2026-02-19 16:00:00-06:00,26.45,58.291286,0.0,10.062305,16.263872,206.56499,207.69939,27.359999,263.0,193.0,3.0
Houston,TX,77002,2026-02-19 17:00:00-06:00,26.1,61.02643,0.0,8.827344,15.825675,200.28264,199.25938,24.84,270.0,86.0,30.0
Houston,TX,77002,2026-02-19 18:00:00-06:00,24.4,73.93042,0.0,6.28713,13.776763,193.24052,197.48808,19.44,89.0,41.0,9.0
Houston,TX,77002,2026-02-19 19:00:00-06:00,22.95,81.17868,0.0,6.8989563,16.189995,164.87595,171.6898,13.32,1.0,1.0,27.0
Houston,TX,77002,2026-02-19 20:00:00-06:00,21.95,89.81087,0.0,8.373386,17.987394,154.5367,161.92758,16.919998,0.0,0.0,47.0
Houston,TX,77002,2026-02-19 21:00:00-06:00,21.15,95.48887,0.0,7.0199995,15.585337,157.3801,165.96373,16.919998,0.0,0.0,11.0
Houston,TX,77002,2026-02-19 22:00:00-06:00,20.5,97.861664,0.0,5.7204895,13.841286,155.85446,159.44388,14.04,0.0,0.0,45.0
Houston,TX,77002,2026-02-19 23:00:00-06:00,19.9,99.07445,0.0,4.080882,11.119281,138.57643,150.9455,10.799999,0.0,0.0,99.0
Houston,TX,77002,2026-02-20 00:00:00-06:00,20.9,99.692986,0.0,5.9399996,10.730778,90.0,112.69383,11.5199995,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 01:00:00-06:00,20.9,100.0,0.0,9.0,18.194252,106.26028,115.80448,16.199999,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 02:00:00-06:00,20.95,99.38699,0.0,9.54,20.256998,121.890755,132.47913,17.64,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 03:00:00-06:00,21.05,97.8705,0.0,8.149847,16.024044,136.78989,141.84273,18.359999,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 04:00:00-06:00,20.75,99.08036,0.0,5.6233797,13.0447235,140.19447,152.02061,16.199999,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 05:00:00-06:00,20.5,99.69203,0.0,2.1749482,6.9899354,114.44395,168.11136,10.799999,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 06:00:00-06:00,20.35,100.0,0.0,3.189608,2.9301877,73.61038,137.4896,10.440001,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 07:00:00-06:00,20.5,99.38489,0.1,1.4399999,2.1674871,90.0,138.36655,7.92,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 08:00:00-06:00,20.65,98.470215,0.1,3.9477081,4.6102495,46.8476,51.34017,9.72,11.0,11.0,100.0
Houston,TX,77002,2026-02-20 09:00:00-06:00,21.75,92.899895,0.0,5.937272,7.0911775,104.03627,113.962494,15.119999,105.0,95.0,95.0
Houston,TX,77002,2026-02-20 10:00:00-06:00,23.2,84.02194,0.0,7.353611,10.429132,158.45895,158.74942,19.44,299.0,164.0,62.0
Houston,TX,77002,2026-02-20 11:00:00-06:00,24.85,73.54883,0.1,9.195868,12.964998,176.6336,178.40889,24.119999,490.0,184.0,41.0
Houston,TX,77002,2026-02-20 12:00:00-06:00,26.05,65.980194,0.0,11.521406,16.560978,180.89516,180.62274,28.08,642.0,183.0,50.0
Houston,TX,77002,2026-02-20 13:00:00-06:00,26.25,63.996178,0.0,12.483749,18.287504,174.20729,173.78445,32.399998,606.0,214.0,72.0
Houston,TX,77002,2026-02-20 14:00:00-06:00,26.45,63.641075,0.0,13.864674,20.35274,178.51216,177.97272,33.839996,534.0,257.0,73.0
Houston,TX,77002,2026-02-20 15:00:00-06:00,25.7,70.138664,0.0,13.737904,20.696869,174.7377,172.50424,33.12,452.0,205.0,80.0
Houston,TX,77002,2026-02-20 16:00:00-06:00,25.35,73.40669,0.1,12.860871,19.401628,173.57135,173.07288,32.039997,284.0,156.0,63.0
Houston,TX,77002,2026-02-20 17:00:00-06:00,24.7,78.21346,0.1,12.0653715,19.26084,178.29022,180.53545,29.519999,173.0,91.0,37.0
Houston,TX,77002,2026-02-20 18:00:00-06:00,23.55,84.84021,0.0,10.075177,18.345877,161.24126,164.05453,25.56,84.0,41.0,40.0
Houston,TX,77002,2026-02-20 19:00:00-06:00,22.55,90.68736,0.0,9.67657,18.440998,133.49263,141.34016,21.24,1.0,1.0,86.0
Houston,TX,77002,2026-02-20 20:00:00-06:00,21.6,96.68514,0.0,7.256032,14.186923,136.00499,144.29323,19.44,0.0,0.0,97.0
Houston,TX,77002,2026-02-20 21:00:00-06:00,20.95,99.69307,0.0,7.7043357,15.056652,142.59457,152.20966,16.56,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 22:00:00-06:00,20.65,100.0,0.0,7.329338,16.6896,155.32315,163.71501,17.64,0.0,0.0,100.0
Houston,TX,77002,2026-02-20 23:00:00-06:00,20.65,99.69241,0.0,6.7469993,14.584445,170.78905,181.4144,15.119999,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 00:00:00-06:00,21.25,99.388374,0.0,4.5572357,10.6261,170.9098,181.94144,13.679999,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 01:00:00-06:00,21.25,99.6938,0.0,5.0432134,10.478722,177.95464,184.92702,13.32,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 02:00:00-06:00,21.2,99.693634,0.0,2.19718,6.6818557,145.0079,184.63538,11.159999,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 03:00:00-06:00,21.1,99.69342,0.0,2.8460495,5.1826253,124.69522,159.67677,7.2,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 04:00:00-06:00,21.0,99.693214,0.0,3.9640884,6.544677,129.47243,148.49579,9.72,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 05:00:00-06:00,21.0,99.387215,0.0,0.56920993,2.5071096,198.43504,201.03758,9.36,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 06:00:00-06:00,21.0,98.17156,0.0,1.1384199,0.5091169,251.56496,315.0001,3.96,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 07:00:00-06:00,21.0,98.47424,0.3,5.3517847,9.997699,289.6539,293.33405,10.440001,0.0,0.0,100.0
Houston,TX,77002,2026-02-21 08:00:00-06:00,21.35,95.20167,0.3,10.261579,18.610641,307.87503,311.86356,20.16,18.0,15.0,99.0
Houston,TX,77002,2026-02-21 09:00:00-06:00,21.5,87.84729,0.0,10.718693,16.299694,310.91428,313.2101,26.64,95.0,84.0,100.0
Houston,TX,77002,2026-02-21 10:00:00-06:00,22.85,76.734314,0.0,11.032987,15.938896,331.76263,333.14566,26.64,310.0,165.0,23.0
Houston,TX,77002,2026-02-21 11:00:00-06:00,24.3,68.78814,0.0,13.4903965,19.189215,341.3232,343.09476,32.760002,603.0,124.0,29.0
Houston,TX,77002,2026-02-21 12:00:00-06:00,24.85,65.524765,0.0,14.810401,21.46835,339.36237,339.89368,35.28,646.0,195.0,49.0
Houston,TX,77002,2026-02-21 13:00:00-06:00,25.05,59.640633,0.0,14.465102,21.091515,343.36896,344.65906,36.36,709.0,199.0,9.0
Houston,TX,77002,2026-02-21 14:00:00-06:00,25.25,52.356415,0.0,14.743526,21.46533,342.22858,342.9325,36.0,739.0,130.0,0.0
Houston,TX,77002,2026-02-21 15:00:00-06:00,25.35,46.61224,0.0,15.455911,22.963936,345.1545,346.39944,37.44,658.0,100.0,0.0
Houston,TX,77002,2026-02-21 16:00:00-06:00,25.25,41.38143,0.0,16.507088,25.344229,341.56494,343.49554,37.079998,507.0,87.0,0.0
Houston,TX,77002,2026-02-21 17:00:00-06:00,24.15,42.32501,0.0,15.91041,27.09822,338.07816,340.60208,38.16,310.0,70.0,0.0
Houston,TX,77002,2026-02-21 18:00:00-06:00,21.9,39.61887,0.0,18.88628,33.709534,337.59012,340.0168,42.12,105.0,38.0,0.0
Houston,TX,77002,2026-02-21 19:00:00-06:00,18.95,44.07931,0.0,20.793701,37.28434,339.21167,341.1276,44.639996,2.0,2.0,6.0
Houston,TX,77002,2026-02-21 20:00:00-06:00,17.8,44.984005,0.0,18.345877,33.878754,344.05453,346.48056,44.28,0.0,0.0,10.0
Houston,TX,77002,2026-02-21 21:00:00-06:00,17.15,42.366398,0.0,19.64558,35.795113,346.21838,348.6901,41.760002,0.0,0.0,4.0
Houston,TX,77002,2026-02-21 22:00:00-06:00,15.85,42.892315,0.0,19.67936,35.543507,351.0547,353.01904,42.48,0.0,0.0,2.0
Houston,TX,77002,2026-02-21 23:00:00-06:00,14.25,44.602833,0.0,18.824419,33.908863,353.9624,356.34784,41.760002,0.0,0.0,0.0
Houston,TX,77002,2026-02-22 00:00:00-06:00,12.75,46.44803,0.0,19.32801,34.796375,355.19214,356.73804,39.96,0.0,0.0,0.0
Houston,TX,77002,2026-02-22 01:00:00-06:00,11.5,47.27078,0.0,20.031824,36.388508,355.87778,357.7321,42.48,0.0,0.0,0.0
Houston,TX,77002,2026-02-22 02:00:00-06:00,10.6,48.398357,0.0,20.35274,36.539997,357.97272,360.0,43.199997,0.0,0.0,0.0
Houston,TX,77002,2026-02-22 03:00:00-06:00,9.75,49.580574,0.0,19.8,35.662262,360.0,2.0247324,43.199997,0.0,0.0,0.0
Houston,TX,77002,2026-02-22 04:00:00-06:00,9.05,49.92777,0.0,19.64063,35.591785,2.626349,4.932002,42.12,0.0,0.0,0.0
Houston,TX,77002,2026-02-22 05:00:00-06:00,8.55,50.33749,0.0,18.98552,34.518726,5.4402504,7.7919936,41.760002,0.0,0.0,0.0
Houston,TX,77002,2026-02-22 06:00:00-06:00,8.0,53.40995,0.0,16.65754,30.657122,6.20336,9.462261,39.96,0.0,0.0,0.0
Houston,TX,77002,2026-02-22 07:00:00-06:00,7.4,55.63859,0.0,16.299694,30.687227,6.3401003,9.793772,34.92,0.0,0.0,8.0
Houston,TX,77002,2026-02-22 08:00:00-06:00,8.05,55.81041,0.0,14.410121,27.117346,2.1475391,5.3320737,35.64,85.0,30.0,0.0
Houston,TX,77002,2026-02-22 09:00:00-06:00,9.45,50.957886,0.0,16.56,25.57584,360.0,2.0165908,37.8,300.0,69.0,0.0
Houston,TX,77002,2026-02-22 10:00:00-06:00,11.0,45.61426,0.0,16.801823,25.344229,4.916484,6.1154146,40.68,511.0,86.0,0.0
Houston,TX,77002,2026-02-22 11:00:00-06:00,12.5,42.22554,0.0,16.036171,23.635584,2.5733058,3.9301093,40.68,682.0,98.0,0.0
Houston,TX,77002,2026-02-22 12:00:00-06:00,14.85,31.313013,0.0,16.036171,23.23116,357.4267,358.224,41.399998,793.0,103.0,2.0
